order_id,date,product_id,product_type,shipping_country,total_sales,net_sales,gross_sales,orders,items_sold,items_returned,return_rate,aov
6980540000000.0,2026-05-03 00:00:00,,unknown,unknown,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6980610000000.0,2026-05-03 00:00:00,,unknown,unknown,6560.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6980860000000.0,2026-05-03 00:00:00,,nan,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6981030000000.0,2026-05-03 00:00:00,,nan,india,150.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,2026-06-03 00:00:00,,unknown,india,150.0,0.0,5800.0,0.0,0.0,0.0,,0.0
6983330000000.0,2026-06-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6983470000000.0,2026-06-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
,2026-06-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6983890000000.0,2026-06-03 00:00:00,,unknown,unknown,150.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6983920000000.0,2026-06-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6985000000000.0,2026-07-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6985060000000.0,2026-07-03 00:00:00,,unknown,india,6560.0,0.0,0.0,0.0,0.0,0.0,,0.0
6985120000000.0,2026-07-03 00:00:00,,nan,india,17400.0,0.0,0.0,0.0,0.0,0.0,,0.0
6985170000000.0,2026-07-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
915359880000000.0,2026-08-03 00:00:00,,unknown,india,0.0,0.0,0.0,0.0,0.0,0.0,,
6987560000000.0,2026-08-03 00:00:00,,nan,india,150.0,5520.0,0.0,0.0,0.0,0.0,,0.0
6987740000000.0,2026-08-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6987800000000.0,2026-08-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6988290000000.0,2026-08-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
,2026-09-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
915602230000000.0,2026-09-03 00:00:00,,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,,
6989620000000.0,2026-09-03 00:00:00,,unknown,unknown,150.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,2026-09-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
,2026-09-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
,2026-10-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
,2026-10-03 00:00:00,,unknown,unknown,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6991670000000.0,2026-10-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6991700000000.0,2026-10-03 00:00:00,,unknown,india,17400.0,0.0,5800.0,0.0,0.0,0.0,,0.0
6992020000000.0,2026-10-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6992100000000.0,2026-10-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6992180000000.0,2026-10-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6992680000000.0,2026-10-03 00:00:00,,unknown,unknown,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6992740000000.0,2026-10-03 00:00:00,,nan,unknown,6560.0,0.0,0.0,0.0,0.0,0.0,,0.0
6994060000000.0,2026-11-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6994080000000.0,2026-11-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
916324040000000.0,2026-11-03 00:00:00,,unknown,india,150.0,5520.0,0.0,0.0,0.0,0.0,,0.0
6995670000000.0,2026-12-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6995830000000.0,2026-12-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6995840000000.0,2026-12-03 00:00:00,,unknown,india,0.0,0.0,0.0,0.0,0.0,0.0,,
6995870000000.0,2026-12-03 00:00:00,,nan,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6996070000000.0,2026-12-03 00:00:00,,nan,unknown,150.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6996210000000.0,2026-12-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6996390000000.0,2026-12-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6996460000000.0,2026-12-03 00:00:00,,unknown,india,150.0,0.0,5800.0,0.0,0.0,0.0,,0.0
6996510000000.0,2026-12-03 00:00:00,,unknown,unknown,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6996540000000.0,2026-12-03 00:00:00,,unknown,india,17400.0,0.0,0.0,0.0,0.0,0.0,,0.0
,2026-12-03 00:00:00,,unknown,india,6560.0,0.0,0.0,0.0,0.0,0.0,,0.0
913131570000000.0,2026-01-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6970890000000.0,2026-01-03 00:00:00,,nan,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6973400000000.0,2026-02-03 00:00:00,,unknown,india,6560.0,0.0,0.0,0.0,0.0,0.0,,0.0
6973660000000.0,2026-02-03 00:00:00,,unknown,india,17400.0,0.0,0.0,0.0,0.0,0.0,,0.0
6974020000000.0,2026-02-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6974580000000.0,2026-02-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6976150000000.0,2026-03-03 00:00:00,,unknown,unknown,150.0,0.0,5800.0,0.0,0.0,0.0,,0.0
6979950000000.0,2026-05-03 00:00:00,,unknown,india,150.0,5520.0,5800.0,0.0,0.0,0.0,,0.0
6983590000000.0,2026-06-03 00:00:00,,unknown,india,6560.0,0.0,0.0,0.0,0.0,0.0,,0.0
,2026-07-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6987550000000.0,2026-08-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6987760000000.0,2026-08-03 00:00:00,,unknown,india,150.0,0.0,5800.0,0.0,0.0,0.0,,0.0
915611400000000.0,2026-09-03 00:00:00,,nan,india,0.0,0.0,0.0,0.0,0.0,0.0,,
6991820000000.0,2026-10-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6992750000000.0,2026-10-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6992830000000.0,2026-11-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6993920000000.0,2026-11-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6994070000000.0,2026-11-03 00:00:00,,unknown,india,17400.0,5520.0,0.0,0.0,0.0,0.0,,0.0
6995590000000.0,2026-12-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
916432770000000.0,2026-12-03 00:00:00,,nan,india,17400.0,0.0,0.0,0.0,0.0,0.0,,0.0
0.0,2026-12-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6996560000000.0,2026-12-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6973430000000.0,2026-02-03 00:00:00,,unknown,india,6560.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6973760000000.0,2026-02-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
-6975710000000.0,2026-03-03 00:00:00,,unknown,india,17400.0,0.0,0.0,0.0,0.0,0.0,,0.0
6980860000000.0,2026-05-03 00:00:00,,unknown,unknown,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6989050000000.0,2026-09-03 00:00:00,,unknown,india,150.0,5520.0,0.0,0.0,0.0,0.0,,0.0
915933660000000.0,2026-10-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6995440000000.0,2026-12-03 00:00:00,,unknown,india,6560.0,0.0,0.0,0.0,0.0,0.0,,0.0
-6971400000000.0,2026-01-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6976670000000.0,2026-03-03 00:00:00,,unknown,india,17400.0,0.0,0.0,0.0,0.0,0.0,,0.0
6978040000000.0,2026-04-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6996300000000.0,2026-12-03 00:00:00,,unknown,india,6560.0,0.0,0.0,0.0,0.0,0.0,,0.0
6996470000000.0,2026-12-03 00:00:00,0.0,unknown,india,0.0,0.0,0.0,0.0,0.0,0.0,,
6976910000000.0,2026-03-03 00:00:00,,unknown,india,150.0,5520.0,0.0,0.0,0.0,0.0,,0.0
6978690000000.0,2026-04-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
913635920000000.0,2026-02-03 00:00:00,,unknown,india,150.0,0.0,0.0,0.0,0.0,0.0,,0.0
6976250000000.0,2026-03-03 00:00:00,,unknown,india,6560.0,0.0,0.0,0.0,0.0,0.0,,0.0
6987480000000.0,2026-08-03 00:00:00,,unknown,india,0.0,0.0,0.0,0.0,0.0,0.0,,
6970600000000.0,2026-01-03 00:00:00,,unknown,india,150.0,16050.0,150.0,0.0,55.0,0.0,0.0,0.0
6973470000000.0,2026-02-03 00:00:00,,unknown,india,6560.0,0.0,0.0,0.0,0.0,0.0,,0.0
6978100000000.0,2026-04-03 00:00:00,,unknown,india,250.0,5520.0,0.0,0.0,0.0,0.0,,0.0
6990490000000.0,2026-10-03 00:00:00,8311050000000.0,unknown,india,6560.0,5520.0,-250.0,1.0,1.0,0.0,0.0,6560.0
6987980000000.0,2026-08-03 00:00:00,,unknown,india,450.0,0.0,0.0,0.0,0.0,0.0,,0.0
6971760000000.0,2026-02-03 00:00:00,7652610000000.0,pant,india,1800.0,1800.0,1800.0,0.0,-1.0,0.0,0.0,0.0
6971760000000.0,2026-02-03 00:00:00,711692730000000.0,pant,india,1800.0,5520.0,1800.0,1.0,1.0,0.0,0.0,1800.0
0.0,2026-04-03 00:00:00,8183650000000.0,pants,india,2520.0,269640.0,2520.0,0.0,1.0,0.0,0.0,0.0
6991820000000.0,2026-10-03 00:00:00,-7732730000000.0,pants,india,2520.0,2520.0,2520.0,1.0,1.0,0.0,0.0,2520.0
6976670000000.0,2026-03-03 00:00:00,8183730000000.0,pants,india,2520.0,2520.0,2520.0,0.0,1.0,0.0,0.0,0.0
6978690000000.0,2026-04-03 00:00:00,8181400000000.0,pants,india,2520.0,5520.0,-2520.0,1.0,1.0,0.0,0.0,2520.0
,2026-06-03 00:00:00,,dress,india,2600.0,2600.0,2600.0,1.0,1.0,0.0,0.0,2600.0
6996270000000.0,2026-12-03 00:00:00,0.0,pants,india,2600.0,5520.0,2600.0,0.0,1.0,0.0,0.0,0.0
913191830000000.0,2026-01-03 00:00:00,8183250000000.0,stole,india,3100.0,3100.0,3100.0,0.0,1.0,0.0,0.0,0.0
6980170000000.0,2026-05-03 00:00:00,8179970000000.0,stole,india,3100.0,3100.0,378200.0,0.0,1.0,0.0,0.0,0.0
6978700000000.0,2026-04-03 00:00:00,8183250000000.0,stole,india,3100.0,5520.0,3100.0,0.0,1.0,0.0,0.0,0.0
6971400000000.0,2026-01-03 00:00:00,8179970000000.0,stole,india,0.0,5520.0,3100.0,0.0,1.0,0.0,0.0,
6991860000000.0,2026-10-03 00:00:00,8550080000000.0,stole,india,3200.0,3200.0,3200.0,0.0,1.0,0.0,0.0,0.0
6970930000000.0,2026-01-03 00:00:00,8357400000000.0,stole,india,3300.0,3300.0,3300.0,0.0,1.0,0.0,0.0,0.0
6978700000000.0,2026-04-03 00:00:00,8275630000000.0,stole,india,3300.0,353100.0,3300.0,0.0,1.0,0.0,0.0,0.0
6970930000000.0,2026-01-03 00:00:00,8899400000000.0,stole,india,3500.0,3500.0,3500.0,0.0,1.0,0.0,0.0,0.0
6973340000000.0,2026-02-03 00:00:00,8899400000000.0,stole,india,3500.0,3500.0,427000.0,0.0,1.0,0.0,0.0,0.0
6973340000000.0,2026-02-03 00:00:00,0.0,stole,india,0.0,3500.0,3500.0,0.0,55.0,0.0,0.0,
,2026-05-03 00:00:00,8357340000000.0,stole,unknown,3500.0,3500.0,3500.0,1.0,1.0,0.0,0.0,3500.0
6974110000000.0,2026-02-03 00:00:00,7652350000000.0,kaftan,india,417600.0,3600.0,3600.0,0.0,1.0,0.0,0.0,0.0
913300560000000.0,2026-02-03 00:00:00,7652040000000.0,kaftan,india,6560.0,3600.0,3600.0,0.0,1.0,0.0,0.0,0.0
913507540000000.0,2026-02-03 00:00:00,8468430000000.0,nan,india,6560.0,395900.0,3700.0,0.0,1.0,0.0,0.0,0.0
,2026-10-03 00:00:00,8468520000000.0,pant,india,0.0,3700.0,3700.0,1.0,1.0,0.0,0.0,0.0
6983590000000.0,2026-06-03 00:00:00,,pants,india,3700.0,3700.0,3700.0,0.0,1.0,0.0,0.0,0.0
6995980000000.0,2026-12-03 00:00:00,7652530000000.0,dress,india,462840.0,3990.0,486780.0,0.0,0.0,0.0,,0.0
6979360000000.0,2026-05-03 00:00:00,782952120000000.0,pants,india,4000.0,4000.0,4000.0,1.0,55.0,0.0,0.0,4000.0
6983590000000.0,2026-06-03 00:00:00,8184610000000.0,boyfriend shirt,india,5200.0,5200.0,5200.0,0.0,-1.0,0.0,0.0,0.0
6976910000000.0,2026-03-03 00:00:00,8184610000000.0,boyfriend shirt,india,5200.0,5520.0,5200.0,1.0,0.0,0.0,,5200.0
6983330000000.0,2026-06-03 00:00:00,711667620000000.0,kaftan,india,5300.0,5300.0,5300.0,1.0,1.0,0.0,0.0,5300.0
-6985170000000.0,2026-07-03 00:00:00,8600620000000.0,co-ord,india,5800.0,5520.0,5800.0,0.0,1.0,0.0,0.0,0.0
6971400000000.0,2026-01-03 00:00:00,760867410000000.0,co-ord,india,672800.0,5520.0,5800.0,1.0,1.0,0.0,0.0,672800.0
6976670000000.0,2026-03-03 00:00:00,8183730000000.0,top,india,5800.0,5800.0,5800.0,0.0,1.0,0.0,0.0,0.0
913608410000000.0,2026-02-03 00:00:00,7732730000000.0,top,india,6000.0,6000.0,6000.0,1.0,1.0,0.0,0.0,6000.0
6991820000000.0,2026-10-03 00:00:00,7732380000000.0,top,india,6000.0,642000.0,5800.0,0.0,1.0,0.0,0.0,0.0
6977070000000.0,2026-04-03 00:00:00,8899400000000.0,shirt,india,6800.0,6800.0,829600.0,0.0,1.0,0.0,0.0,0.0
6980790000000.0,2026-05-03 00:00:00,8899400000000.0,shirt,india,6560.0,6800.0,829600.0,0.0,1.0,0.0,0.0,0.0
0.0,2026-05-03 00:00:00,8899400000000.0,unknown,india,6800.0,5520.0,6800.0,1.0,1.0,0.0,0.0,6800.0
6996270000000.0,2026-12-03 00:00:00,827644200000000.0,tunic set,india,6800.0,5520.0,6800.0,0.0,1.0,0.0,0.0,0.0
916511370000000.0,2026-12-03 00:00:00,8899400000000.0,tunic set,india,6800.0,727600.0,6800.0,0.0,1.0,0.0,0.0,0.0
6970790000000.0,2026-01-03 00:00:00,7873550000000.0,kurta,india,6900.0,6900.0,6900.0,0.0,1.0,0.0,0.0,0.0
6996270000000.0,2026-12-03 00:00:00,,kurta,india,6900.0,-6900.0,5800.0,0.0,1.0,0.0,0.0,0.0
0.0,2026-12-03 00:00:00,8357400000000.0,co-ord,india,6900.0,6900.0,6900.0,0.0,1.0,0.0,0.0,0.0
6978100000000.0,2026-04-03 00:00:00,,shirt,india,7200.0,7200.0,7200.0,1.0,1.0,0.0,0.0,7200.0
6987320000000.0,2026-08-03 00:00:00,8899400000000.0,kurta set,unknown,835200.0,7200.0,7200.0,1.0,1.0,0.0,0.0,835200.0
6970790000000.0,2026-01-03 00:00:00,0.0,kurta set,india,881600.0,7600.0,7600.0,1.0,1.0,0.0,0.0,881600.0
,2026-01-03 00:00:00,0.0,kurta set,india,881600.0,7600.0,7600.0,0.0,1.0,0.0,0.0,0.0
6971580000000.0,2026-01-03 00:00:00,7732760000000.0,kurta set,india,0.0,7600.0,7600.0,1.0,1.0,0.0,0.0,0.0
6973670000000.0,2026-02-03 00:00:00,7732760000000.0,unknown,india,7600.0,5520.0,7600.0,1.0,55.0,0.0,0.0,7600.0
,2026-02-03 00:00:00,7732760000000.0,kurta set,india,7600.0,7600.0,7600.0,1.0,0.0,0.0,,7600.0
915824930000000.0,2026-10-03 00:00:00,7732760000000.0,kurta set,india,881600.0,7600.0,7600.0,0.0,1.0,0.0,0.0,0.0
6994840000000.0,2026-11-03 00:00:00,7732760000000.0,kurta set,india,7600.0,7600.0,7600.0,1.0,1.0,0.0,0.0,7600.0
6978770000000.0,2026-04-03 00:00:00,795159300000000.0,kurta set,india,6560.0,813200.0,5800.0,0.0,1.0,0.0,0.0,0.0
6989470000000.0,2026-09-03 00:00:00,,tunic set,india,7800.0,834600.0,7800.0,1.0,1.0,0.0,0.0,7800.0
6978770000000.0,2026-04-03 00:00:00,7732750000000.0,kurta set,india,7800.0,7800.0,7800.0,1.0,1.0,0.0,0.0,7800.0
,2026-08-03 00:00:00,7732740000000.0,kurta set,india,7800.0,7800.0,7800.0,1.0,1.0,0.0,0.0,7800.0
6989050000000.0,2026-09-03 00:00:00,7666540000000.0,co-ord,india,7800.0,7800.0,7800.0,0.0,1.0,0.0,0.0,0.0
6991850000000.0,2026-10-03 00:00:00,8899400000000.0,kurta set,india,7800.0,7800.0,7800.0,0.0,55.0,0.0,0.0,0.0
,2026-01-03 00:00:00,0.0,co-ord,india,7900.0,-7900.0,7900.0,0.0,-1.0,0.0,0.0,0.0
-6970930000000.0,2026-01-03 00:00:00,8179970000000.0,co-ord,india,6560.0,7900.0,7900.0,0.0,55.0,0.0,0.0,0.0
0.0,2026-01-03 00:00:00,,co-ord,india,7900.0,7900.0,7900.0,1.0,1.0,0.0,0.0,7900.0
6971610000000.0,2026-01-03 00:00:00,777180540000000.0,co-ord,india,7900.0,7900.0,7900.0,1.0,1.0,0.0,0.0,7900.0
6974360000000.0,2026-02-03 00:00:00,760737210000000.0,co-ord,india,7900.0,7900.0,7900.0,144.0,55.0,0.0,0.0,54.861111111111114
6977150000000.0,2026-04-03 00:00:00,827644200000000.0,tunic set,india,7900.0,0.0,7900.0,0.0,1.0,0.0,0.0,0.0
6983470000000.0,2026-06-03 00:00:00,,kurta set,india,7900.0,7900.0,7900.0,1.0,55.0,0.0,0.0,7900.0
6987560000000.0,2026-08-03 00:00:00,8179970000000.0,co-ord,india,6560.0,7900.0,7900.0,1.0,1.0,0.0,0.0,6560.0
6992530000000.0,2026-10-03 00:00:00,8899400000000.0,tunic set,india,6560.0,5520.0,7900.0,1.0,1.0,0.0,0.0,6560.0
6970600000000.0,2026-01-03 00:00:00,827644200000000.0,tunic set,india,6560.0,7900.0,5800.0,1.0,1.0,0.0,0.0,6560.0
6979950000000.0,2026-05-03 00:00:00,8179970000000.0,co-ord,india,7900.0,7900.0,7900.0,0.0,1.0,0.0,0.0,0.0
915037620000000.0,2026-07-03 00:00:00,8356780000000.0,co-ord,india,7900.0,845300.0,7900.0,1.0,1.0,0.0,0.0,7900.0
6987320000000.0,2026-08-03 00:00:00,8899400000000.0,tunic set,india,6560.0,0.0,7900.0,0.0,55.0,0.0,0.0,0.0
6992830000000.0,2026-11-03 00:00:00,8468430000000.0,tunic,india,916400.0,7900.0,7900.0,144.0,0.0,0.0,,6363.888888888889
6996230000000.0,2026-12-03 00:00:00,8899400000000.0,tunic set,india,7900.0,845300.0,963800.0,1.0,1.0,0.0,0.0,7900.0
6978500000000.0,2026-04-03 00:00:00,8899400000000.0,tunic set,india,6560.0,7900.0,963800.0,1.0,1.0,0.0,0.0,6560.0
6976670000000.0,2026-03-03 00:00:00,8899400000000.0,tunic set,india,7900.0,7900.0,7900.0,1.0,1.0,0.0,0.0,7900.0
6970930000000.0,2026-01-03 00:00:00,,kurta set,india,8000.0,8000.0,8000.0,0.0,1.0,0.0,0.0,0.0
6971520000000.0,2026-01-03 00:00:00,7777150000000.0,kurta set,india,8000.0,8000.0,8000.0,0.0,1.0,0.0,0.0,0.0
6977070000000.0,2026-04-03 00:00:00,,kurta set,india,8000.0,8000.0,8000.0,0.0,1.0,0.0,0.0,0.0
6980610000000.0,2026-05-03 00:00:00,7777150000000.0,kurta set,india,0.0,856000.0,8000.0,1.0,1.0,0.0,0.0,0.0
6985000000000.0,2026-07-03 00:00:00,7777150000000.0,kurta set,india,8000.0,8000.0,976000.0,1.0,1.0,0.0,0.0,8000.0
6985120000000.0,2026-07-03 00:00:00,8796620000000.0,kurta set,unknown,8000.0,8000.0,5800.0,1.0,55.0,0.0,0.0,8000.0
6988290000000.0,2026-08-03 00:00:00,723274950000000.0,kurta set,india,8000.0,856000.0,976000.0,1.0,1.0,0.0,0.0,8000.0
6970890000000.0,2026-01-03 00:00:00,7777150000000.0,kurta set,unknown,8000.0,5520.0,8000.0,1.0,1.0,0.0,0.0,8000.0
6971760000000.0,2026-02-03 00:00:00,7777150000000.0,kurta set,india,8000.0,8000.0,8000.0,0.0,1.0,0.0,0.0,0.0
914123240000000.0,2026-04-03 00:00:00,7777150000000.0,kurta set,unknown,8000.0,5520.0,8000.0,1.0,1.0,0.0,0.0,8000.0
6970790000000.0,2026-01-03 00:00:00,8899400000000.0,kurta set,india,8200.0,8200.0,0.0,0.0,-1.0,0.0,0.0,0.0
,2026-01-03 00:00:00,8899400000000.0,kurta set,india,8200.0,8200.0,8200.0,1.0,1.0,0.0,0.0,8200.0
6971550000000.0,2026-01-03 00:00:00,761082240000000.0,dress,india,8200.0,8200.0,1000400.0,1.0,1.0,0.0,0.0,8200.0
6973340000000.0,2026-02-03 00:00:00,8899400000000.0,kurta set,india,6560.0,8200.0,8200.0,0.0,1.0,0.0,0.0,0.0
6973340000000.0,2026-02-03 00:00:00,8899400000000.0,kurta set,india,8200.0,877400.0,0.0,0.0,1.0,0.0,0.0,0.0
6973660000000.0,2026-02-03 00:00:00,8468430000000.0,tunic,india,8200.0,8200.0,-8200.0,1.0,1.0,0.0,0.0,8200.0
6974020000000.0,2026-02-03 00:00:00,8468430000000.0,kurta set,india,8200.0,8200.0,8200.0,1.0,1.0,0.0,0.0,8200.0
6989130000000.0,2026-09-03 00:00:00,8468430000000.0,tunic,india,951200.0,8200.0,8200.0,1.0,1.0,0.0,0.0,951200.0
6989930000000.0,2026-09-03 00:00:00,8468430000000.0,kurta set,india,6560.0,877400.0,8200.0,1.0,1.0,0.0,0.0,6560.0
6990010000000.0,2026-09-03 00:00:00,8899400000000.0,co-ord set,india,8200.0,8200.0,8200.0,1.0,55.0,0.0,0.0,8200.0
6990290000000.0,2026-09-03 00:00:00,8468430000000.0,kurta set,india,8200.0,8200.0,0.0,1.0,1.0,0.0,0.0,8200.0
6992100000000.0,2026-10-03 00:00:00,,kurta set,india,8200.0,8200.0,8200.0,1.0,1.0,0.0,0.0,8200.0
6995670000000.0,2026-12-03 00:00:00,8550090000000.0,kurta set,india,8200.0,5520.0,8200.0,1.0,1.0,0.0,0.0,8200.0
0.0,2026-12-03 00:00:00,8550090000000.0,kurta set,unknown,8200.0,8200.0,8200.0,1.0,1.0,0.0,0.0,8200.0
6996210000000.0,2026-12-03 00:00:00,8550090000000.0,kurta set,india,8200.0,8200.0,1000400.0,1.0,1.0,0.0,0.0,8200.0
6973660000000.0,2026-02-03 00:00:00,8468430000000.0,kurta set,india,8200.0,8200.0,8200.0,1.0,1.0,0.0,0.0,8200.0
6974020000000.0,2026-02-03 00:00:00,8468430000000.0,kurta set,india,8200.0,8200.0,8200.0,144.0,1.0,0.0,0.0,56.94444444444444
,2026-03-03 00:00:00,777179610000000.0,unknown,india,8200.0,8200.0,8200.0,1.0,1.0,0.0,0.0,8200.0
915396560000000.0,2026-08-03 00:00:00,8468430000000.0,kurta set,india,8200.0,8200.0,8200.0,1.0,1.0,0.0,0.0,8200.0
6991860000000.0,2026-10-03 00:00:00,8550090000000.0,kurta set,india,8200.0,8200.0,8200.0,1.0,1.0,0.0,0.0,8200.0
6996300000000.0,2026-12-03 00:00:00,8468430000000.0,tunic,india,8200.0,5520.0,8200.0,1.0,1.0,0.0,0.0,8200.0
6987480000000.0,2026-08-03 00:00:00,8357340000000.0,co-ord,india,951200.0,8200.0,8200.0,1.0,1.0,0.0,0.0,951200.0
6996220000000.0,2026-12-03 00:00:00,8550090000000.0,kurta set,india,8400.0,898800.0,8400.0,0.0,55.0,0.0,0.0,0.0
6987640000000.0,2026-08-03 00:00:00,827644200000000.0,kurta set,india,8500.0,8500.0,8500.0,1.0,55.0,0.0,0.0,8500.0
6996220000000.0,2026-12-03 00:00:00,8899400000000.0,kurta set,india,986000.0,8500.0,8500.0,144.0,1.0,0.0,0.0,6847.222222222223
6980380000000.0,2026-05-03 00:00:00,8899400000000.0,kurta set,india,6560.0,909500.0,8500.0,1.0,55.0,0.0,0.0,6560.0
-6985370000000.0,2026-07-03 00:00:00,7784940000000.0,kurta,india,988320.0,5520.0,8520.0,1.0,1.0,0.0,0.0,988320.0
-6970470000000.0,2026-01-03 00:00:00,7732720000000.0,top,india,8520.0,911640.0,8520.0,0.0,55.0,0.0,0.0,0.0
6970450000000.0,2026-01-03 00:00:00,8600740000000.0,co-ord,india,6560.0,920200.0,8600.0,0.0,1.0,0.0,0.0,0.0
6974150000000.0,2026-02-03 00:00:00,8600740000000.0,co-ord,india,6560.0,8600.0,8600.0,1.0,1.0,0.0,0.0,6560.0
6974310000000.0,2026-02-03 00:00:00,799868820000000.0,co-ord,india,6560.0,5520.0,-8600.0,0.0,1.0,0.0,0.0,0.0
6974360000000.0,2026-02-03 00:00:00,799868820000000.0,co-ord,india,8600.0,5520.0,8600.0,0.0,1.0,0.0,0.0,0.0
0.0,2026-03-03 00:00:00,8600740000000.0,co-ord,india,8600.0,8600.0,1049200.0,1.0,1.0,0.0,0.0,8600.0
6976420000000.0,2026-03-03 00:00:00,8600740000000.0,co-ord,india,8600.0,-8600.0,8600.0,1.0,1.0,0.0,0.0,8600.0
6978170000000.0,2026-04-03 00:00:00,8600740000000.0,co-ord,india,8600.0,8600.0,8600.0,0.0,1.0,0.0,0.0,0.0
6978970000000.0,2026-04-03 00:00:00,8468430000000.0,kurta set,india,8600.0,5520.0,8600.0,1.0,1.0,0.0,0.0,8600.0
6980500000000.0,2026-05-03 00:00:00,8357550000000.0,co-ord,india,8600.0,8600.0,8600.0,1.0,1.0,0.0,0.0,8600.0
6983590000000.0,2026-06-03 00:00:00,8600740000000.0,co-ord,india,8600.0,5520.0,1049200.0,1.0,1.0,0.0,0.0,8600.0
6985170000000.0,2026-07-03 00:00:00,8600740000000.0,co-ord,india,997600.0,8600.0,8600.0,144.0,1.0,0.0,0.0,6927.777777777777
6987140000000.0,2026-08-03 00:00:00,8600740000000.0,co-ord,india,6560.0,8600.0,8600.0,1.0,1.0,0.0,0.0,6560.0
6993820000000.0,2026-11-03 00:00:00,,co-ord,india,8600.0,8600.0,5800.0,144.0,0.0,0.0,,59.72222222222222
